中国/广东/电信/CN/44/TEL/24;https.qq.com.;58.250.137.36/119
中国/北京/电信/CN/11/TEL/24;https.qq.com.;182.254.50.164/1065
中国/湖北/联通/CN/42/UNI/24;https.qq.com.;125.39.52.26/8
中国/吉林/电信/CN/22/TEL/24;https.qq.com.;123.151.137.18/2931
中国/云南/电信/CN/53/TEL/24;https.qq.com.;123.151.137.18/1
中国/广东/联通/CN/44/UNI/24;https.qq.com.;183.3.226.35/24
中国/天津/联通/CN/12/UNI/24;https.qq.com.;125.39.52.26/9073
中国/天津/移动/CN/12/MOB/24;;111.30.132.101/693
中国/辽宁/电信/CN/21/TEL/24;;180.163.26.39/36
中国/上海/联通/CN/31/UNI/24;;180.163.26.39/185
中国/广东/联通/CN/44/UNI/24;https.qq.com.;121.51.142.21/256
中国/云南/电信/CN/53/TEL/24;https.qq.com.;183.3.226.35/10665
中国/陕西/联通/CN/61/UNI/24;https.qq.com.;58.247.214.47/3
中国/海南/移动/CN/46/MOB/24;;111.30.132.101/129
中国/江苏/移动/CN/32/MOB/24;https.qq.com.;111.30.144.71/12
中国/湖北/联通/CN/42/UNI/24;;180.163.26.39/4
中国/广西/电信/CN/45/TEL/24;https.qq.com.;58.250.137.36/9
中国/浙江/联通/CN/33/UNI/24;https.qq.com.;58.247.214.47/6312
中国/四川/移动/CN/51/MOB/24;https.qq.com.;121.51.142.21/4250
中国/天津/电信/CN/12/TEL/24;;180.163.26.39/18
中国/湖北/联通/CN/42/UNI/24;https.qq.com.;58.247.214.47/3
中国/山西/电信/CN/14/TEL/24;;180.163.26.39/4
中国/新疆/电信/CN/65/TEL/24;https.qq.com.;61.129.7.47/880
中国/天津/电信/CN/12/TEL/24;https.qq.com.;183.3.226.35/1
中国/海南/联通/CN/46/UNI/24;https.qq.com.;125.39.52.26/2
中国/陕西/电信/CN/61/TEL/24;https.qq.com.;123.151.137.18/12188
中国/吉林/联通/CN/22/UNI/24;https.qq.com.;58.247.214.47/1
中国/广西/电信/CN/45/TEL/24;https.qq.com.;183.3.226.35/10469
中国/青海/移动/CN/63/MOB/24;;111.30.132.101/166
中国/江苏/联通/CN/32/UNI/24;https.qq.com.;125.39.52.26/9
中国/贵州/电信/CN/52/TEL/24;https.qq.com.;123.151.137.18/1
中国/西藏/电信/CN/54/TEL/24;https.qq.com.;183.3.226.35/1473
中国/河北/联通/CN/13/UNI/24;https.qq.com.;58.250.137.36/1
中国/广东/联通/CN/44/UNI/24;https.qq.com.;58.247.214.47/1
中国/甘肃/联通/CN/62/UNI/24;https.qq.com.;182.254.50.164/2
中国/西藏/联通/CN/54/UNI/24;https.qq.com.;125.39.52.26/1
中国/四川/联通/CN/51/UNI/24;;180.163.26.39/70
中国/北京/电信/CN/11/TEL/24;https.qq.com.;183.3.226.35/31
中国/广东/电信/CN/44/TEL/24;https.qq.com.;121.51.142.21/408
中国/浙江/联通/CN/33/UNI/24;;180.163.26.39/64
中国/江苏/联通/CN/32/UNI/24;https.qq.com.;121.51.142.21/127
中国/广东/联通/CN/44/UNI/24;https.qq.com.;123.151.137.18/8
中国//移动/CN//MOB/24;https.qq.com.;111.30.144.71/2
中国/北京/电信/CN/11/TEL/24;;111.30.132.101/8
中国/江苏/电信/CN/32/TEL/24;https.qq.com.;61.129.7.47/44331
中国/贵州/联通/CN/52/UNI/24;https.qq.com.;58.250.137.36/658
中国/河南/移动/CN/41/MOB/24;https.qq.com.;111.30.144.71/6290
中国/江苏/联通/CN/32/UNI/24;https.qq.com.;58.250.137.36/18
中国/陕西/联通/CN/61/UNI/24;https.qq.com.;183.3.226.35/3
中国/海南/移动/CN/46/MOB/24;https.qq.com.;121.51.142.21/416
中国/黑龙江/联通/CN/23/UNI/24;;180.163.26.39/12
中国/北京/联通/CN/11/UNI/24;https.qq.com.;125.39.52.26/27289
中国/海南/电信/CN/46/TEL/24;;180.163.26.39/4
中国/贵州/移动/CN/52/MOB/24;https.qq.com.;121.51.142.21/149
中国/四川/电信/CN/51/TEL/24;https.qq.com.;123.151.137.18/11
中国/重庆/联通/CN/50/UNI/24;https.qq.com.;125.39.52.26/1
中国/福建/联通/CN/35/UNI/24;https.qq.com.;58.247.214.47/1
中国/广东/电信/CN/44/TEL/24;https.qq.com.;125.39.52.26/16
中国/云南/联通/CN/53/UNI/24;https.qq.com.;125.39.52.26/12
中国/广东/移动/CN/44/MOB/24;;111.30.132.101/49
中国/重庆/电信/CN/50/TEL/24;;180.163.26.39/132
中国/浙江/电信/CN/33/TEL/24;https.qq.com.;183.3.226.35/2
中国/贵州/电信/CN/52/TEL/24;https.qq.com.;183.3.226.35/6373
中国/湖南/电信/CN/43/TEL/24;;180.163.26.39/4
中国//电信/CN//TEL/24;https.qq.com.;183.3.226.35/6
中国/陕西/联通/CN/61/UNI/24;https.qq.com.;125.39.52.26/1490
中国/江苏/电信/CN/32/TEL/24;;180.163.26.39/28
中国/北京/移动/CN/11/MOB/24;https.qq.com.;111.30.144.71/2057
中国/安徽/联通/CN/34/UNI/24;https.qq.com.;58.247.214.47/2606
中国/河北/电信/CN/13/TEL/24;https.qq.com.;125.39.52.26/31
中国/河南/移动/CN/41/MOB/24;https.qq.com.;121.51.142.21/2
中国/安徽/移动/CN/34/MOB/24;;111.30.132.101/89
中国/山西/移动/CN/14/MOB/24;;111.30.132.101/2550
中国/安徽/联通/CN/34/UNI/24;https.qq.com.;58.250.137.36/5
中国/江西/联通/CN/36/UNI/24;;180.163.26.39/12
中国/安徽/电信/CN/34/TEL/24;https.qq.com.;61.129.7.47/18514
中国/江苏/联通/CN/32/UNI/24;;180.163.26.39/191
中国/湖南/电信/CN/43/TEL/24;https.qq.com.;123.151.137.18/1281
中国/甘肃/电信/CN/62/TEL/24;https.qq.com.;123.151.137.18/5635
中国/内蒙古/联通/CN/15/UNI/24;https.qq.com.;125.39.52.26/6642
中国/新疆/联通/CN/65/UNI/24;https.qq.com.;125.39.52.26/572
中国/广西/移动/CN/45/MOB/24;https.qq.com.;121.51.142.21/1303
中国/辽宁/联通/CN/21/UNI/24;https.qq.com.;123.151.137.18/34
中国/山西/移动/CN/14/MOB/24;https.qq.com.;121.51.142.21/361
中国/重庆/联通/CN/50/UNI/24;;180.163.26.39/4
中国/上海/电信/CN/31/TEL/24;https.qq.com.;123.151.137.18/12
中国/上海/联通/CN/31/UNI/24;https.qq.com.;121.51.36.46/1
中国//移动/CN//MOB/24;;111.30.132.101/6
中国/河北/电信/CN/13/TEL/24;https.qq.com.;61.129.7.47/1
中国/宁夏/联通/CN/64/UNI/24;https.qq.com.;125.39.52.26/579
中国/天津/联通/CN/12/UNI/24;https.qq.com.;183.3.226.35/3
中国/浙江/联通/CN/33/UNI/24;https.qq.com.;58.250.137.36/4
中国/江西/电信/CN/36/TEL/24;https.qq.com.;183.3.226.35/32
中国/福建/电信/CN/35/TEL/24;https.qq.com.;123.151.137.18/5
中国/安徽/电信/CN/34/TEL/24;https.qq.com.;183.3.226.35/5
中国/河南/电信/CN/41/TEL/24;https.qq.com.;61.129.7.47/18
中国/山东/电信/CN/37/TEL/24;;180.163.26.39/323
中国/吉林/电信/CN/22/TEL/24;https.qq.com.;125.39.52.26/6
中国/广东/联通/CN/44/UNI/24;https.qq.com.;125.39.52.26/71
中国/安徽/移动/CN/34/MOB/24;https.qq.com.;121.51.36.46/1555
中国/海南/电信/CN/46/TEL/24;https.qq.com.;61.129.7.47/318
中国/江西/联通/CN/36/UNI/24;https.qq.com.;58.247.214.47/1540
中国/上海/移动/CN/31/MOB/24;;111.30.132.101/2393
中国/湖北/联通/CN/42/UNI/24;https.qq.com.;58.250.137.36/3437
中国/海南/联通/CN/46/UNI/24;https.qq.com.;58.247.214.47/1
中国/北京/电信/CN/11/TEL/24;https.qq.com.;61.129.7.47/42
中国/天津/电信/CN/12/TEL/24;https.qq.com.;125.39.52.26/4
中国/北京/移动/CN/11/MOB/24;https.qq.com.;121.51.142.21/8093
中国/江苏/联通/CN/32/UNI/24;https.qq.com.;123.151.137.18/16
中国/河北/电信/CN/13/TEL/24;https.qq.com.;183.3.226.35/56
中国/宁夏/移动/CN/64/MOB/24;;111.30.132.101/851
中国/陕西/联通/CN/61/UNI/24;;180.163.26.39/5
中国/福建/移动/CN/35/MOB/24;https.qq.com.;121.51.142.21/5111
中国/福建/联通/CN/35/UNI/24;https.qq.com.;58.250.137.36/3412
中国/黑龙江/联通/CN/23/UNI/24;https.qq.com.;123.151.137.18/4
中国/内蒙古/联通/CN/15/UNI/24;;180.163.26.39/12
中国/上海/移动/CN/31/MOB/24;https.qq.com.;121.51.142.21/848
中国/湖北/电信/CN/42/TEL/24;;180.163.26.39/4
中国/福建/联通/CN/35/UNI/24;https.qq.com.;125.39.52.26/74
中国/四川/移动/CN/51/MOB/24;;180.163.26.39/1
中国/福建/电信/CN/35/TEL/24;;180.163.26.39/36
中国/西藏/移动/CN/54/MOB/24;;111.30.132.101/82
中国/山西/电信/CN/14/TEL/24;https.qq.com.;123.151.137.18/6737
中国/广西/电信/CN/45/TEL/24;https.qq.com.;121.51.142.21/8
中国/江西/电信/CN/36/TEL/24;;180.163.26.39/99
中国//联通/CN//UNI/24;https.qq.com.;58.247.214.47/6
中国/重庆/电信/CN/50/TEL/24;https.qq.com.;58.250.137.36/32
中国/江苏/移动/CN/32/MOB/24;;111.30.132.101/2388
中国/广西/联通/CN/45/UNI/24;https.qq.com.;125.39.52.26/4
中国/安徽/移动/CN/34/MOB/24;https.qq.com.;121.51.142.21/1
中国/重庆/联通/CN/50/UNI/24;https.qq.com.;58.250.137.36/5281
中国/广东/联通/CN/44/UNI/24;https.qq.com.;203.205.151.47/3
中国/河北/移动/CN/13/MOB/24;;111.30.132.101/2389
中国/陕西/电信/CN/61/TEL/24;https.qq.com.;61.129.7.47/1
中国/北京/电信/CN/11/TEL/24;https.qq.com.;123.151.137.18/7967
中国/河南/移动/CN/41/MOB/24;;111.30.132.101/208
中国/贵州/联通/CN/52/UNI/24;;180.163.26.39/4
中国/海南/电信/CN/46/TEL/24;https.qq.com.;183.3.226.35/3023
中国/重庆/联通/CN/50/UNI/24;https.qq.com.;123.151.137.18/2
中国/天津/移动/CN/12/MOB/24;https.qq.com.;182.254.50.164/128
中国/甘肃/电信/CN/62/TEL/24;https.qq.com.;183.3.226.35/65
中国/广西/电信/CN/45/TEL/24;https.qq.com.;123.151.137.18/8
中国/上海/电信/CN/31/TEL/24;https.qq.com.;58.247.214.47/30
中国/云南/电信/CN/53/TEL/24;;180.163.26.39/4
中国/青海/电信/CN/63/TEL/24;;180.163.26.39/4
中国/山东/电信/CN/37/TEL/24;;111.30.132.101/7
中国/天津/电信/CN/12/TEL/24;https.qq.com.;182.254.50.164/64
中国/山东/联通/CN/37/UNI/24;;180.163.26.39/36
中国/浙江/电信/CN/33/TEL/24;https.qq.com.;61.129.7.47/52837
中国/湖南/移动/CN/43/MOB/24;https.qq.com.;121.51.142.21/889
中国/广西/电信/CN/45/TEL/24;;180.163.26.39/486
中国/河南/联通/CN/41/UNI/24;https.qq.com.;182.254.50.164/2
中国/湖南/联通/CN/43/UNI/24;https.qq.com.;125.39.52.26/14
中国/四川/联通/CN/51/UNI/24;https.qq.com.;58.250.137.36/5214
中国/重庆/电信/CN/50/TEL/24;https.qq.com.;183.3.226.35/16010
中国//电信/CN//TEL/24;https.qq.com.;61.129.7.47/1
中国//移动/CN//MOB/24;https.qq.com.;121.51.36.46/8
中国/江西/移动/CN/36/MOB/24;https.qq.com.;121.51.36.46/5898
中国/西藏/联通/CN/54/UNI/24;https.qq.com.;58.250.137.36/76
中国/云南/联通/CN/53/UNI/24;;180.163.26.39/4
中国/天津/电信/CN/12/TEL/24;https.qq.com.;123.151.137.18/2482
中国/安徽/联通/CN/34/UNI/24;https.qq.com.;125.39.52.26/7
中国/上海/电信/CN/31/TEL/24;;180.163.26.39/234
中国/江苏/移动/CN/32/MOB/24;https.qq.com.;121.51.142.21/199
中国/北京/联通/CN/11/UNI/24;https.qq.com.;61.129.7.47/4
中国/吉林/联通/CN/22/UNI/24;https.qq.com.;58.250.137.36/1
中国/宁夏/电信/CN/64/TEL/24;https.qq.com.;123.151.137.18/2512
中国/湖北/电信/CN/42/TEL/24;https.qq.com.;183.3.226.35/21501
中国/辽宁/联通/CN/21/UNI/24;;180.163.26.39/63
中国/甘肃/联通/CN/62/UNI/24;https.qq.com.;125.39.52.26/598
中国/河南/电信/CN/41/TEL/24;https.qq.com.;123.151.137.18/8732
中国/内蒙古/移动/CN/15/MOB/24;;111.30.132.101/1251
中国/河北/联通/CN/13/UNI/24;https.qq.com.;125.39.52.26/24529
中国/北京/移动/CN/11/MOB/24;;111.30.132.101/36041
中国/陕西/移动/CN/61/MOB/24;;111.30.132.101/677
中国/河北/联通/CN/13/UNI/24;https.qq.com.;58.247.214.47/1
中国/云南/移动/CN/53/MOB/24;https.qq.com.;121.51.142.21/902
中国/江苏/电信/CN/32/TEL/24;https.qq.com.;123.151.137.18/7
中国/吉林/移动/CN/22/MOB/24;;111.30.132.101/613
中国/福建/移动/CN/35/MOB/24;https.qq.com.;121.51.36.46/33
中国/内蒙古/电信/CN/15/TEL/24;https.qq.com.;123.151.137.18/2884
中国/江西/电信/CN/36/TEL/24;https.qq.com.;61.129.7.47/18684
中国/吉林/联通/CN/22/UNI/24;https.qq.com.;125.39.52.26/11595
中国/江苏/电信/CN/32/TEL/24;https.qq.com.;125.39.52.26/16
中国/广东/电信/CN/44/TEL/24;;180.163.26.39/332
中国/黑龙江/移动/CN/23/MOB/24;https.qq.com.;111.30.144.71/903
中国/广东/移动/CN/44/MOB/24;https.qq.com.;121.51.142.21/6233
中国/北京/联通/CN/11/UNI/24;https.qq.com.;183.3.226.35/2
中国/福建/联通/CN/35/UNI/24;;180.163.26.39/192
中国/北京/联通/CN/11/UNI/24;https.qq.com.;123.151.137.18/154
中国/浙江/联通/CN/33/UNI/24;https.qq.com.;61.129.7.47/264
中国/江苏/移动/CN/32/MOB/24;https.qq.com.;121.51.36.46/7259
中国/山西/联通/CN/14/UNI/24;https.qq.com.;183.3.226.35/1
中国/新疆/电信/CN/65/TEL/24;https.qq.com.;123.151.137.18/7140
中国//联通/CN//UNI/24;https.qq.com.;61.129.7.47/4
中国/湖南/联通/CN/43/UNI/24;https.qq.com.;58.247.214.47/1
中国/上海/联通/CN/31/UNI/24;https.qq.com.;58.247.214.47/3617
中国/北京/电信/CN/11/TEL/24;;180.163.26.39/2030
中国/江苏/电信/CN/32/TEL/24;https.qq.com.;183.3.226.35/4
中国/山西/移动/CN/14/MOB/24;https.qq.com.;121.51.36.46/435
中国/青海/电信/CN/63/TEL/24;https.qq.com.;61.129.7.47/126
中国/广西/联通/CN/45/UNI/24;;180.163.26.39/186
中国/云南/联通/CN/53/UNI/24;https.qq.com.;58.250.137.36/1666
中国/黑龙江/联通/CN/23/UNI/24;https.qq.com.;58.247.214.47/12
中国/江西/移动/CN/36/MOB/24;https.qq.com.;121.51.142.21/15
中国/北京/电信/CN/11/TEL/24;https.qq.com.;125.39.52.26/326
中国//联通/CN//UNI/24;;180.163.26.39/10
中国/黑龙江/电信/CN/23/TEL/24;;180.163.26.39/4
中国/黑龙江/联通/CN/23/UNI/24;https.qq.com.;58.250.137.36/2
中国/山东/移动/CN/37/MOB/24;;111.30.132.101/5738
中国/广东/联通/CN/44/UNI/24;https.qq.com.;58.250.137.36/15436
中国/陕西/电信/CN/61/TEL/24;https.qq.com.;183.3.226.35/2
中国//电信/CN//TEL/24;;180.163.26.39/8
中国/河北/电信/CN/13/TEL/24;https.qq.com.;123.151.137.18/9415
中国//移动/CN//MOB/24;https.qq.com.;121.51.142.21/9
中国/湖北/电信/CN/42/TEL/24;https.qq.com.;123.151.137.18/1
中国/上海/电信/CN/31/TEL/24;https.qq.com.;203.205.151.47/4
中国/河北/电信/CN/13/TEL/24;;180.163.26.39/4
中国/贵州/电信/CN/52/TEL/24;;180.163.26.39/4
中国/上海/移动/CN/31/MOB/24;https.qq.com.;121.51.36.46/4523
中国/重庆/移动/CN/50/MOB/24;;111.30.132.101/38
中国/浙江/联通/CN/33/UNI/24;https.qq.com.;125.39.52.26/88
中国/西藏/电信/CN/54/TEL/24;;180.163.26.39/4
中国/广东/电信/CN/44/TEL/24;https.qq.com.;123.151.137.18/59
中国/河北/电信/CN/13/TEL/24;https.qq.com.;182.254.50.164/8
中国/四川/电信/CN/51/TEL/24;https.qq.com.;183.3.226.35/26299
中国/广东/电信/CN/44/TEL/24;https.qq.com.;61.129.7.47/1
中国/北京/联通/CN/11/UNI/24;;180.163.26.39/5231
中国/黑龙江/联通/CN/23/UNI/24;https.qq.com.;125.39.52.26/12160
中国/四川/电信/CN/51/TEL/24;;180.163.26.39/8
中国/江西/联通/CN/36/UNI/24;https.qq.com.;125.39.52.26/16
中国/陕西/电信/CN/61/TEL/24;;180.163.26.39/10
中国//联通/CN//UNI/24;https.qq.com.;125.39.52.26/62
中国/广西/联通/CN/45/UNI/24;https.qq.com.;58.250.137.36/3336
中国/新疆/电信/CN/65/TEL/24;;180.163.26.39/4
中国/吉林/电信/CN/22/TEL/24;https.qq.com.;61.129.7.47/320
中国/内蒙古/电信/CN/15/TEL/24;https.qq.com.;183.3.226.35/66
中国/山东/联通/CN/37/UNI/24;https.qq.com.;125.39.52.26/42969
中国/北京/联通/CN/11/UNI/24;https.qq.com.;121.51.36.46/3
中国/辽宁/电信/CN/21/TEL/24;https.qq.com.;123.151.137.18/7107
中国/山东/电信/CN/37/TEL/24;https.qq.com.;123.151.137.18/16031
中国//电信/CN//TEL/24;news.qq.com.edgekey.net.;/1
中国/新疆/移动/CN/65/MOB/24;;111.30.132.101/1187
中国//电信/CN//TEL/24;https.qq.com.;203.205.151.47/5
中国/上海/电信/CN/31/TEL/24;https.qq.com.;183.3.226.35/71
中国/甘肃/联通/CN/62/UNI/24;;180.163.26.39/2
中国/福建/电信/CN/35/TEL/24;https.qq.com.;203.205.151.47/20
中国/江西/移动/CN/36/MOB/24;;111.30.132.101/32
中国/四川/联通/CN/51/UNI/24;https.qq.com.;125.39.52.26/10
中国/甘肃/电信/CN/62/TEL/24;;180.163.26.39/4
中国/河南/联通/CN/41/UNI/24;https.qq.com.;125.39.52.26/23664
中国/北京/联通/CN/11/UNI/24;https.qq.com.;58.247.214.47/18
中国/山西/联通/CN/14/UNI/24;;180.163.26.39/132
中国/安徽/联通/CN/34/UNI/24;;180.163.26.39/5
中国/河南/联通/CN/41/UNI/24;https.qq.com.;58.247.214.47/1
中国/黑龙江/电信/CN/23/TEL/24;https.qq.com.;123.151.137.18/4902
